Article,,Article_col,Sentence,Tokens,Borderline_metaphor,Real_metaphors,Frame_label,Token_lemma,is_target,distance_from_target
255,7825,255,1,",",0,0,_,",",False,-9
255,7826,255,1,you,0,0,_,you,False,-8
255,7827,255,1,can,0,0,Possibility,can,False,-7
255,7828,255,1,feel,0,0,Perception_experience,feel,False,-6
255,7829,255,1,your,0,0,_,your,False,-5
255,7830,255,1,heartbeat,0,0,Sounds,heartbeat,False,-4
255,7831,255,1,and,0,0,_,and,False,-3
255,7832,255,1,a,0,0,_,a,False,-2
255,7833,255,1,cold,1,0,Ambient_temperature,cold,False,-1
255,7834,255,1,burn,1,0,Fire_burning,burn,True,0
255,7835,255,1,of,0,0,_,of,False,1
255,7836,255,1,anxiety,0,0,Fear,anxiety,False,2
255,7837,255,1,around,0,0,Locative_relation,around,False,3
255,7838,255,1,your,0,0,_,your,False,4
255,7839,255,1,lower,0,0,Body_parts,low,False,5
255,7840,255,1,ribs,0,0,Body_parts,rib,False,6
255,7841,255,1,.,0,0,_,.,False,7
255,7842,255,2,America,0,0,_,America,False,8
255,7843,255,2,may,0,0,Likelihood,may,False,9
255,7844,255,2,have,1,0,Possession,have,False,10
255,7845,255,2,the,0,0,_,the,False,11
255,7846,255,2,lowest,1,0,Position_on_a_scale,low,False,12
255,7847,255,2,highway,0,0,Roadways,highway,False,13
255,7848,255,2,fatality,0,0,Catastrophe,fatality,False,14
255,7849,255,2,rate,0,0,Proportion,rate,False,15
256,7850,256,0,flag,0,0,_,flag,False,-15
256,7851,256,0,was,0,0,_,be,False,-14
256,7852,256,0,adopted,1,1,Adopt_selection,adopt,False,-13
256,7853,256,0,),0,0,_,),False,-12
256,7854,256,0,and,0,0,_,and,False,-11
256,7855,256,0,1989,0,0,_,1989,False,-10
256,7856,256,0,",",0,0,_,",",False,-9
256,7857,256,0,only,0,0,Sole_instance,only,False,-8
256,7858,256,0,45,0,0,_,45,False,-7
256,7859,256,0,flags,0,0,_,flag,False,-6
256,7860,256,0,are,0,0,_,be,False,-5
256,7861,256,0,known,0,0,Awareness,know,False,-4
256,7862,256,0,to,0,0,_,to,False,-3
256,7863,256,0,have,0,0,_,have,False,-2
256,7864,256,0,been,0,0,_,be,False,-1
256,7865,256,0,burned,0,0,Cause_harm,burn,True,0
256,7866,256,0,in,1,0,_,in,False,1
256,7867,256,0,anger,0,0,Emotion_directed,anger,False,2
256,7868,256,0,.,0,0,_,.,False,3
256,7869,256,1,That,1,0,_,that,False,4
256,7870,256,1,'s,0,0,_,be,False,5
256,7871,256,1,an,0,0,_,an,False,6
256,7872,256,1,average,0,0,_,average,False,7
256,7873,256,1,of,0,0,_,of,False,8
256,7874,256,1,one,0,0,Cardinal_numbers,one,False,9
256,7875,256,1,every,0,0,Frequency,every,False,10
256,7876,256,1,five,0,0,Cardinal_numbers,five,False,11
256,7877,256,1,years,0,0,Calendric_unit,year,False,12
256,7878,256,1,",",0,0,_,",",False,13
256,7879,256,1,and,0,0,_,and,False,14
256,7880,256,1,in,0,0,_,in,False,15
257,7881,257,0,this,1,0,_,this,False,-15
257,7882,257,0,city,0,0,Political_locales,city,False,-14
257,7883,257,0,'s,0,0,_,be,False,-13
257,7884,257,0,Summer,0,0,Calendric_unit,summer,False,-12
257,7885,257,0,of,0,0,_,of,False,-11
257,7886,257,0,Freddie,0,0,_,Freddie,False,-10
257,7887,257,0,Gray,0,0,_,gray,False,-9
257,7888,257,0,.,0,0,_,.,False,-8
257,7889,257,1,Three,0,0,Cardinal_numbers,three,False,-7
257,7890,257,1,months,0,0,Calendric_unit,month,False,-6
257,7891,257,1,after,1,0,Time_vector,after,False,-5
257,7892,257,1,parts,0,0,Part_whole,part,False,-4
257,7893,257,1,of,0,0,_,of,False,-3
257,7894,257,1,this,1,0,_,this,False,-2
257,7895,257,1,city,0,0,Political_locales,city,False,-1
257,7896,257,1,burned,1,1,Fire_burning,burn,True,0
257,7897,257,1,in,1,0,_,in,False,1
257,7898,257,1,anguish,0,0,Emotion_directed,anguish,False,2
257,7899,257,1,over,1,0,_,over,False,3
257,7900,257,1,the,0,0,_,the,False,4
257,7901,257,1,death,0,0,Death,death,False,5
257,7902,257,1,of,0,0,_,of,False,6
257,7903,257,1,Gray,0,0,_,gray,False,7
257,7904,257,1,",",0,0,_,",",False,8
257,7905,257,1,who,0,0,_,who,False,9
257,7906,257,1,was,0,0,_,be,False,10
257,7907,257,1,fatally,0,0,Killing,fatally,False,11
257,7908,257,1,injured,0,0,Cause_harm,injure,False,12
257,7909,257,1,while,0,0,Temporal_collocation,while,False,13
257,7910,257,1,in,0,0,_,in,False,14
257,7911,257,1,police,0,0,_,police,False,15
258,7912,258,0,go,0,0,Motion,go,False,-13
258,7913,258,0,.,0,0,_,.,False,-12
258,7914,258,1,Back,0,0,_,back,False,-11
258,7915,258,1,up,0,0,_,up,False,-10
258,7916,258,1,and,0,0,_,and,False,-9
258,7917,258,1,go,0,0,Motion,go,False,-8
258,7918,258,1,north,0,0,Direction,north,False,-7
258,7919,258,1,.,0,0,_,.,False,-6
258,7920,258,2,!,0,0,_,!,False,-5
258,7921,258,3,STRASSMAN,0,0,_,strassman,False,-4
258,7922,258,3,:,0,0,_,:,False,-3
258,7923,258,3,Mississippi,0,0,_,Mississippi,False,-2
258,7924,258,3,is,0,0,_,be,False,-1
258,7925,258,3,burning,1,1,Fire_burning,burn,True,0
258,7926,258,3,with,1,0,_,with,False,1
258,7927,258,3,anger,0,0,Emotion_directed,anger,False,2
258,7928,258,3,and,0,0,_,and,False,3
258,7929,258,3,frustration,0,0,Emotion_directed,frustration,False,4
258,7930,258,3,.,0,0,_,.,False,5
258,7931,258,4,!,0,0,_,!,False,6
258,7932,258,5,UNIDENTIFIED-MALE,0,0,_,unidentified,False,7
258,7933,258,5,:,0,0,_,:,False,8
258,7934,258,5,Youve,0,0,_,you,False,9
258,7935,258,5,got,0,0,Required_event,get,False,10
258,7936,258,5,to,0,0,Required_event,to,False,11
258,7937,258,5,get,0,0,Transition_to_state,get,False,12
258,7938,258,5,in,0,0,_,in,False,13
259,7939,259,0,BITTERMANN,0,0,_,BITTERMANN,False,-15
259,7940,259,0,:,0,0,_,:,False,-14
259,7941,259,0,PROTEST,0,0,Defending,PROTEST,False,-13
259,7942,259,0,/,0,0,_,/,False,-12
259,7943,259,0,BURNING,0,0,Cause_harm,burning,False,-11
259,7944,259,0,TIRES,0,0,_,TIRES,False,-10
259,7945,259,0,For,0,0,_,for,False,-9
259,7946,259,0,nearly,0,0,_,nearly,False,-8
259,7947,259,0,a,0,0,_,a,False,-7
259,7948,259,0,week,0,0,Measure_duration,week,False,-6
259,7949,259,0,now,0,0,_,now,False,-5
259,7950,259,0,",",0,0,_,",",False,-4
259,7951,259,0,French,0,0,Origin,french,False,-3
259,7952,259,0,farmers,0,0,People_by_vocation,farmer,False,-2
259,7953,259,0,have,0,0,_,have,False,-1
259,7954,259,0,burned,1,1,Fire_burning,burn,True,0
259,7955,259,0,with,1,0,_,with,False,1
259,7956,259,0,anger,0,0,Emotion_directed,anger,False,2
259,7957,259,0,",",0,0,_,",",False,3
259,7958,259,0,believing,0,0,Certainty,believe,False,4
259,7959,259,0,that,0,0,_,that,False,5
259,7960,259,0,they,0,0,_,they,False,6
259,7961,259,0,will,0,0,_,will,False,7
259,7962,259,0,pay,0,0,Commerce_pay,pay,False,8
259,7963,259,0,the,0,0,_,the,False,9
259,7964,259,0,price,1,0,_,price,False,10
259,7965,259,0,for,0,0,_,for,False,11
259,7966,259,0,the,0,0,_,the,False,12
259,7967,259,0,agricultural,0,0,_,agricultural,False,13
259,7968,259,0,agreement,0,0,Make_agreement_on_action,agreement,False,14
259,7969,259,0,between,1,0,_,between,False,15
260,7970,260,0,my,0,0,_,my,False,-15
260,7971,260,0,overcoat,0,0,Accoutrements,overcoat,False,-14
260,7972,260,0,",",0,0,_,",",False,-13
260,7973,260,0,off,0,0,Spatial_contact,off,False,-12
260,7974,260,0,with,0,0,Accompaniment,with,False,-11
260,7975,260,0,my,0,0,_,my,False,-10
260,7976,260,0,gloves,0,0,Accoutrements,glove,False,-9
260,7977,260,0,.,0,0,_,.,False,-8
260,7978,260,1,I,0,0,_,I,False,-7
260,7979,260,1,need,0,0,Needing,need,False,-6
260,7980,260,1,no,0,0,_,no,False,-5
260,7981,260,1,overcoat,0,0,Accoutrements,overcoat,False,-4
260,7982,260,1,.,0,0,_,.,False,-3
260,7983,260,2,I,0,0,_,I,False,-2
260,7984,260,2,'m,0,0,_,',False,-1
260,7985,260,2,burning,1,1,Fire_burning,burn,True,0
260,7986,260,2,with,1,0,_,with,False,1
260,7987,260,2,love,0,0,Experiencer_focus,love,False,2
260,7988,260,2,.,0,0,_,.,False,3
260,7989,260,3,SIMEONE,0,0,_,simeone,False,4
260,7990,260,3,:,0,0,_,:,False,5
260,7991,260,3,In,0,0,_,in,False,6
260,7992,260,3,relation,0,0,_,relation,False,7
260,7993,260,3,to,1,0,_,to,False,8
260,7994,260,3,other,0,0,Increment,other,False,9
260,7995,260,3,singers,0,0,Noise_makers,singer,False,10
260,7996,260,3,",",0,0,_,",",False,11
260,7997,260,3,Rob,0,0,_,Rob,False,12
260,7998,260,3,",",0,0,_,",",False,13
260,7999,260,3,men,0,0,People,man,False,14
260,8000,260,3,and,0,0,_,and,False,15
261,8001,261,0,the,0,0,_,the,False,-15
261,8002,261,0,36,0,0,_,36,False,-14
261,8003,261,0,year,0,0,_,year,False,-13
261,8004,261,0,old,0,0,Age,old,False,-12
261,8005,261,0,mother,0,0,Kinship,mother,False,-11
261,8006,261,0,of,0,0,_,of,False,-10
261,8007,261,0,two,0,0,Cardinal_numbers,two,False,-9
261,8008,261,0,talks,0,0,Chatting,talk,False,-8
261,8009,261,0,about,1,0,Topic,about,False,-7
261,8010,261,0,riding,0,0,Operate_vehicle,ride,False,-6
261,8011,261,0,spinning,0,0,_,spin,False,-5
261,8012,261,0,bulls,0,0,_,bull,False,-4
261,8013,261,0,",",0,0,_,",",False,-3
261,8014,261,0,her,0,0,_,she,False,-2
261,8015,261,0,eyes,0,0,Body_parts,eye,False,-1
261,8016,261,0,burn,1,0,Fire_burning,burn,True,0
261,8017,261,0,with,1,0,_,with,False,1
261,8018,261,0,excitement,0,0,Emotion_directed,excitement,False,2
261,8019,261,0,and,0,0,_,and,False,3
261,8020,261,0,pride,0,0,Experiencer_focus,pride,False,4
261,8021,261,0,.,0,0,_,.,False,5
261,8022,261,1,If,0,0,_,if,False,6
261,8023,261,1,there,0,0,Existence,there,False,7
261,8024,261,1,is,0,0,Existence,be,False,8
261,8025,261,1,one,0,0,Cardinal_numbers,one,False,9
261,8026,261,1,trait,0,0,_,trait,False,10
261,8027,261,1,that,0,0,_,that,False,11
261,8028,261,1,women,0,0,People,woman,False,12
261,8029,261,1,bull-,0,0,_,bull-,False,13
261,8030,261,1,and,0,0,_,and,False,14
261,8031,261,1,bronco-riders,0,0,_,bronco,False,15
262,8032,262,0,going,0,0,_,go,False,-16
262,8033,262,0,to,0,0,_,to,False,-15
262,8034,262,0,be,0,0,_,be,False,-14
262,8035,262,0,huge,1,0,Size,huge,False,-13
262,8036,262,0,over,1,0,_,over,False,-12
262,8037,262,0,Memorial,0,0,_,memorial,False,-11
262,8038,262,0,Weekend,0,0,Calendric_unit,Weekend,False,-10
262,8039,262,0,this,1,0,_,this,False,-9
262,8040,262,0,year,0,0,Calendric_unit,year,False,-8
262,8041,262,0,.,0,0,_,.,False,-7
262,8042,262,1,BILL-WHITAKER,0,0,_,BILL,False,-6
262,8043,262,1,:,0,0,_,:,False,-5
262,8044,262,1,But,0,0,Concessive,but,False,-4
262,8045,262,1,what,0,0,_,what,False,-3
262,8046,262,1,has,1,0,_,have,False,-2
262,8047,262,1,audiences,0,0,_,audience,False,-1
262,8048,262,1,burning,1,1,Fire_burning,burn,True,0
262,8049,262,1,with,1,0,_,with,False,1
262,8050,262,1,anticipation,0,0,Expectation,anticipation,False,2
262,8051,262,1,--,0,0,_,--,False,3
262,8052,262,1,MAN,0,0,_,man,False,4
262,8053,262,1,:,0,0,_,:,False,5
262,8054,262,1,Harry,0,0,_,Harry,False,6
262,8055,262,1,Potter,0,0,_,potter,False,7
262,8056,262,1,.,0,0,_,.,False,8
262,8057,262,2,I,0,0,_,I,False,9
262,8058,262,2,must,0,0,Required_event,must,False,10
262,8059,262,2,see,0,0,Perception_experience,see,False,11
262,8060,262,2,the,0,0,_,the,False,12
262,8061,262,2,second,0,0,Ordinal_numbers,second,False,13
262,8062,262,2,part,0,0,Part_whole,part,False,14
262,8063,262,2,of,0,0,_,of,False,15
262,8064,262,2,the,0,0,_,the,False,16
263,8065,263,0,closer,1,0,_,close,False,-15
263,8066,263,0,look,0,0,Perception_active,look,False,-14
263,8067,263,0,",",0,0,_,",",False,-13
263,8068,263,0,and,0,0,_,and,False,-12
263,8069,263,0,what,0,0,_,what,False,-11
263,8070,263,0,they,0,0,_,they,False,-10
263,8071,263,0,discovered,0,0,Becoming_aware,discover,False,-9
263,8072,263,0,about,1,0,_,about,False,-8
263,8073,263,0,the,0,0,_,the,False,-7
263,8074,263,0,fire,0,0,Fire_burning,fire,False,-6
263,8075,263,0,and,0,0,_,and,False,-5
263,8076,263,0,this,1,0,_,this,False,-4
263,8077,263,0,couple,0,0,Personal_relationship,couple,False,-3
263,8078,263,0,left,1,0,Causation,leave,False,-2
263,8079,263,0,them,0,0,_,they,False,-1
263,8080,263,0,burning,1,1,Fire_burning,burn,True,0
263,8081,263,0,with,1,0,_,with,False,1
263,8082,263,0,suspicion,0,0,Awareness,suspicion,False,2
263,8083,263,0,.,0,0,_,.,False,3
263,8084,263,1,Here,0,0,Spatial_co-location,here,False,4
263,8085,263,1,'s,0,0,_,be,False,5
263,8086,263,1,Keith,0,0,_,Keith,False,6
263,8087,263,1,Morrison,0,0,_,Morrison,False,7
263,8088,263,1,.,0,0,_,.,False,8
263,8089,263,2,Unidentified,0,0,_,unidentified,False,9
263,8090,263,2,911,0,0,_,911,False,10
263,8091,263,2,Operator,0,0,_,operator,False,11
263,8092,263,2,:,0,0,_,:,False,12
263,8093,263,2,(,0,0,_,(,False,13
263,8094,263,2,911,0,0,_,911,False,14
263,8095,263,2,audiotape,0,0,_,audiotape,False,15
264,8096,264,0,white,0,0,Color,white,False,-15
264,8097,264,0,fields,0,0,Locale_by_use,field,False,-14
264,8098,264,0,",",0,0,_,",",False,-13
264,8099,264,0,looking,0,0,Seeking,look,False,-12
264,8100,264,0,for,0,0,_,for,False,-11
264,8101,264,0,foxes,0,0,_,fox,False,-10
264,8102,264,0,in,0,0,Interior_profile_relation,in,False,-9
264,8103,264,0,the,0,0,_,the,False,-8
264,8104,264,0,stubble,0,0,_,stubble,False,-7
264,8105,264,0,",",0,0,_,",",False,-6
264,8106,264,0,looking,0,0,Seeking,look,False,-5
264,8107,264,0,for,0,0,_,for,False,-4
264,8108,264,0,their,0,0,_,their,False,-3
264,8109,264,0,wild,1,1,_,wild,False,-2
264,8110,264,0,eyes,0,0,Body_parts,eye,False,-1
264,8111,264,0,burning,1,1,Fire_burning,burn,True,0
264,8112,264,0,with,1,0,_,with,False,1
264,8113,264,0,fear,0,0,Fear,fear,False,2
264,8114,264,0,and,0,0,_,and,False,3
264,8115,264,0,shyness,0,0,Experiencer_focus,shyness,False,4
264,8116,264,0,in,0,0,Interior_profile_relation,in,False,5
264,8117,264,0,the,0,0,_,the,False,6
264,8118,264,0,stunted,0,0,Duration_description,stunted,False,7
264,8119,264,0,remains,0,0,Remainder,remain,False,8
264,8120,264,0,of,0,0,_,of,False,9
264,8121,264,0,last,0,0,Relative_time,last,False,10
264,8122,264,0,summer,0,0,Calendric_unit,summer,False,11
264,8123,264,0,'s,0,0,_,be,False,12
264,8124,264,0,silk,0,0,_,silk,False,13
264,8125,264,0,forest,0,0,Biological_area,forest,False,14
264,8126,264,0,.,0,0,_,.,False,15
265,8127,265,0,Tom,0,0,_,Tom,False,-15
265,8128,265,0,.,0,0,_,.,False,-14
265,8129,265,1,Welcome,0,0,Arriving,welcome,False,-13
265,8130,265,1,to,0,0,_,to,False,-12
265,8131,265,1,New,0,0,Age,new,False,-11
265,8132,265,1,Phoenix,0,0,_,Phoenix,False,-10
265,8133,265,1,.,0,0,_,.,False,-9
265,8134,265,2,My,0,0,_,my,False,-8
265,8135,265,2,name,0,0,Being_named,name,False,-7
265,8136,265,2,is,0,0,_,be,False,-6
265,8137,265,2,Paul,0,0,_,Paul,False,-5
265,8138,265,2,.,0,0,_,.,False,-4
265,8139,265,3,I,0,0,_,I,False,-3
265,8140,265,3,guess,0,0,Coming_to_believe,guess,False,-2
265,8141,265,3,you,0,0,_,you,False,-1
265,8142,265,3,burn,1,1,Fire_burning,burn,True,0
265,8143,265,3,with,1,0,_,with,False,1
265,8144,265,3,desire,0,0,Desiring,desire,False,2
265,8145,265,3,to,0,0,_,to,False,3
265,8146,265,3,ask,0,0,Questioning,ask,False,4
265,8147,265,3,questions,0,0,Questioning,question,False,5
265,8148,265,3,is,0,0,_,be,False,6
265,8149,265,3,legitimate,0,0,Legality,legitimate,False,7
265,8150,265,3,.,0,0,_,.,False,8
265,8151,265,4,Yes,0,0,_,yes,False,9
265,8152,265,4,the,0,0,_,the,False,10
265,8153,265,4,lines,1,1,Boundary,line,False,11
265,8154,265,4,of,0,0,_,of,False,12
265,8155,265,4,``,0,0,_,`,False,13
265,8156,265,4,where,0,0,Locative_relation,where,False,14
265,8157,265,4,we,0,0,_,we,False,15
266,8158,266,0,IT,0,0,_,it,False,-15
266,8159,266,0,AI,0,0,_,AI,False,-14
266,8160,266,0,N'T,0,0,_,not,False,-13
266,8161,266,0,LIKE,0,0,Similarity,like,False,-12
266,8162,266,0,THAT,1,0,_,that,False,-11
266,8163,266,0,.,0,0,_,.,False,-10
266,8164,266,1,I,0,0,_,I,False,-9
266,8165,266,1,KNOW,0,0,Awareness,know,False,-8
266,8166,266,1,YOU,0,0,_,you,False,-7
266,8167,266,1,",",0,0,_,",",False,-6
266,8168,266,1,WILL,0,0,_,will,False,-5
266,8169,266,1,",",0,0,_,",",False,-4
266,8170,266,1,BUT,0,0,Concessive,but,False,-3
266,8171,266,1,I,0,0,_,I,False,-2
266,8172,266,1,STILL,0,0,Continued_state_of_affairs,still,False,-1
266,8173,266,1,BURN,0,0,_,burn,True,0
266,8174,266,1,WITH,1,0,_,with,False,1
266,8175,266,1,DESIRE,0,0,_,desire,False,2
266,8176,266,1,FOR,0,0,_,for,False,3
266,8177,266,1,YOU,0,0,_,you,False,4
266,8178,266,1,",",0,0,_,",",False,5
266,8179,266,1,BABY,0,0,Personal_relationship,baby,False,6
266,8180,266,1,.,0,0,_,.,False,7
266,8181,266,2,[,1,0,_,[,False,8
266,8182,266,2,LOW_VOICE,0,0,_,low_voice,False,9
266,8183,266,2,],0,0,_,],False,10
266,8184,266,2,YO,0,0,_,yo,False,11
266,8185,266,2,",",0,0,_,",",False,12
266,8186,266,2,JACKIE,0,0,_,JACKIE,False,13
266,8187,266,2,",",0,0,_,",",False,14
266,8188,266,2,I,0,0,_,I,False,15
266,8189,266,2,'M,0,0,_,',False,16
266,8190,266,2,JUST,0,0,_,just,False,17
267,8191,267,0,!,0,0,_,!,False,
267,8192,267,1,NO,0,0,_,no,False,
267,8193,267,1,!,0,0,_,!,False,
267,8194,267,2,GET,0,0,Transition_to_state,get,False,
267,8195,267,2,AWAY,0,0,_,away,False,
267,8196,267,2,FROM,0,0,_,from,False,
267,8197,267,2,ME,0,0,_,ME,False,
267,8198,267,2,!,0,0,_,!,False,
267,8199,267,3,TAKE,0,0,Taking,take,False,
267,8200,267,3,ME,0,0,_,ME,False,
267,8201,267,3,",",0,0,_,",",False,
267,8202,267,3,LOGAN,0,0,_,LOGAN,False,
267,8203,267,3,!,0,0,_,!,False,
267,8204,267,4,I,0,0,_,I,False,
267,8205,267,4,'M,0,0,_,',False,
267,8206,267,4,BURNING,1,1,_,burning,False,
267,8207,267,4,WITH,1,0,_,with,False,
267,8208,267,4,DESIRE,0,0,_,desire,False,
267,8209,267,4,!,0,0,_,!,False,
267,8210,267,5,AAH,0,0,_,aah,False,
267,8211,267,5,!,0,0,_,!,False,
267,8212,267,6,SO,0,0,_,so,False,
267,8213,267,6,MUCH,0,0,_,MUCH,False,
267,8214,267,6,FOR,0,0,_,for,False,
267,8215,267,6,BURNING,0,0,_,burning,False,
267,8216,267,6,DESIRE,0,0,_,desire,False,
267,8217,267,6,.,0,0,_,.,False,
267,8218,267,7,UGH,0,0,_,ugh,False,
267,8219,267,7,.,0,0,_,.,False,
267,8220,267,8,OH,0,0,_,oh,False,
267,8221,267,8,!,0,0,_,!,False,
268,8222,268,0,A,0,0,_,a,False,-14
268,8223,268,0,LONG,1,0,Duration_description,long,False,-13
268,8224,268,0,TIME.,0,0,Measure_duration,TIME,False,-12
268,8225,268,0,``,0,0,_,`,False,-11
268,8226,268,1,WHEN,0,0,Temporal_collocation,when,False,-10
268,8227,268,1,I,0,0,_,I,False,-9
268,8228,268,1,SEE,0,0,Perception_experience,see,False,-8
268,8229,268,1,YOU,0,0,_,you,False,-7
268,8230,268,1,IN,0,0,Interior_profile_relation,in,False,-6
268,8231,268,1,THE,0,0,_,the,False,-5
268,8232,268,1,HOUSE,0,0,Buildings,HOUSE,False,-4
268,8233,268,1,",",0,0,_,",",False,-3
268,8234,268,1,MY,0,0,_,my,False,-2
268,8235,268,1,HEART,0,0,Body_parts,heart,False,-1
268,8236,268,1,BURNS,1,1,Fire_burning,burn,True,0
268,8237,268,1,WITH,1,0,_,with,False,1
268,8238,268,1,PASSION.,0,0,_,passion,False,2
268,8239,268,1,``,0,0,_,`,False,3
268,8240,268,2,I,0,0,_,I,False,4
268,8241,268,2,CA,0,0,_,CA,False,5
268,8242,268,2,N'T,0,0,_,not,False,6
268,8243,268,2,LIVE,0,0,Residence,live,False,7
268,8244,268,2,WITHOUT,1,0,_,without,False,8
268,8245,268,2,YOUR,0,0,_,your,False,9
268,8246,268,2,LOVE,0,0,Experiencer_focus,love,False,10
268,8247,268,2,.,0,0,_,.,False,11
268,8248,268,3,SIGNED,0,0,Sign_agreement,sign,False,12
268,8249,268,3,",",0,0,_,",",False,13
268,8250,268,3,HOT,0,0,_,hot,False,14
269,8251,269,0,LEFT,1,0,_,leave,False,-15
269,8252,269,0,A,0,0,Quantified_mass,a,False,-14
269,8253,269,0,LITTLE,0,0,Quantified_mass,little,False,-13
269,8254,269,0,NOTE,0,0,_,note,False,-12
269,8255,269,0,IN,0,0,Interior_profile_relation,in,False,-11
269,8256,269,0,THERE,0,0,_,there,False,-10
269,8257,269,0,FOR,0,0,_,for,False,-9
269,8258,269,0,YOU,0,0,_,you,False,-8
269,8259,269,0,.,0,0,_,.,False,-7
269,8260,269,1,IT,0,0,_,it,False,-6
269,8261,269,1,EXPLAINS,1,1,Statement,explain,False,-5
269,8262,269,1,EVERYTHING,0,0,_,everything,False,-4
269,8263,269,1,.,0,0,_,.,False,-3
269,8264,269,2,HIS,0,0,_,his,False,-2
269,8265,269,2,HEART,0,0,_,heart,False,-1
269,8266,269,2,BURNS,1,1,_,burn,True,0
269,8267,269,2,WITH,1,0,_,with,False,1
269,8268,269,2,PASSION,0,0,_,passion,False,2
269,8269,269,2,?,0,0,_,?,False,3
269,8270,269,3,HE,0,0,_,he,False,4
269,8271,269,3,CA,0,0,_,CA,False,5
269,8272,269,3,N'T,0,0,_,not,False,6
269,8273,269,3,LIVE,0,0,Residence,live,False,7
269,8274,269,3,WITHOUT,1,0,_,without,False,8
269,8275,269,3,MY,0,0,_,my,False,9
269,8276,269,3,LOVE,0,0,Personal_relationship,love,False,10
269,8277,269,3,?,0,0,_,?,False,11
269,8278,269,4,JOEY,0,0,_,JOEY,False,12
269,8279,269,4,'S,0,0,_,be,False,13
269,8280,269,4,HOT,0,0,_,hot,False,14
269,8281,269,4,FOR,0,0,_,for,False,15
270,8282,270,0,AND,0,0,_,and,False,
270,8283,270,0,HOURS,0,0,Measure_duration,hour,False,
270,8284,270,0,AND,0,0,_,and,False,
270,8285,270,0,...,0,0,_,...,False,
270,8286,270,1,HOURS,0,0,Measure_duration,hour,False,
270,8287,270,1,.,0,0,_,.,False,
270,8288,270,2,LOOK,0,0,Perception_active,look,False,
270,8289,270,2,AT,0,0,_,at,False,
270,8290,270,2,DANNY,0,0,_,DANNY,False,
270,8291,270,2,",",0,0,_,",",False,
270,8292,270,2,BABBLING,0,0,_,babble,False,
270,8293,270,2,ON,0,0,Spatial_contact,on,False,
270,8294,270,2,THE,0,0,_,the,False,
270,8295,270,2,OUTSIDE,0,0,Part_inner_outer,outside,False,
270,8296,270,2,",",0,0,_,",",False,
270,8297,270,2,BURNING,1,1,_,burning,False,
270,8298,270,2,WITH,1,0,_,with,False,
270,8299,270,2,PASSION,0,0,_,passion,False,
270,8300,270,2,FOR,0,0,_,for,False,
270,8301,270,2,ME,0,0,_,ME,False,
270,8302,270,2,ON,0,0,Spatial_contact,on,False,
270,8303,270,2,THE,0,0,_,the,False,
270,8304,270,2,INSIDE,0,0,Part_inner_outer,inside,False,
270,8305,270,2,.,0,0,_,.,False,
270,8306,270,3,LOOK,0,0,Perception_active,look,False,
270,8307,270,3,AT,0,0,_,at,False,
270,8308,270,3,THESE,0,0,_,these,False,
270,8309,270,3,WEASELS,0,0,_,WEASELS,False,
270,8310,270,3,.,0,0,_,.,False,
270,8311,270,4,ONE,0,0,Cardinal_numbers,one,False,
270,8312,270,4,CA,0,0,_,CA,False,
271,8313,271,0,always,0,0,Frequency,always,False,-15
271,8314,271,0,calm,0,0,Experiencer_focus,calm,False,-14
271,8315,271,0,",",0,0,_,",",False,-13
271,8316,271,0,Autolycus,0,0,_,Autolycus,False,-12
271,8317,271,0,.,0,0,_,.,False,-11
271,8318,271,1,But,0,0,Concessive,but,False,-10
271,8319,271,1,I,0,0,_,I,False,-9
271,8320,271,1,'m,0,0,_,',False,-8
271,8321,271,1,not,0,0,_,not,False,-7
271,8322,271,1,fooled,0,0,Experiencer_obj,fool,False,-6
271,8323,271,1,.,0,0,_,.,False,-5
271,8324,271,2,Inside,1,0,Interior_profile_relation,inside,False,-4
271,8325,271,2,you,0,0,_,you,False,-3
271,8326,271,2,",",0,0,_,",",False,-2
271,8327,271,2,you,0,0,_,you,False,-1
271,8328,271,2,burn,1,1,Fire_burning,burn,True,0
271,8329,271,2,with,1,0,_,with,False,1
271,8330,271,2,hatred,0,0,Experiencer_focus,hatred,False,2
271,8331,271,2,toward,1,0,_,toward,False,3
271,8332,271,2,me,0,0,_,I,False,4
271,8333,271,2,",",0,0,_,",",False,5
271,8334,271,2,do,0,0,_,do,False,6
271,8335,271,2,n't,0,0,_,not,False,7
271,8336,271,2,you,0,0,_,you,False,8
271,8337,271,2,?,0,0,_,?,False,9
271,8338,271,3,And,0,0,_,and,False,10
271,8339,271,3,it,0,0,_,it,False,11
271,8340,271,3,'s,0,0,_,be,False,12
271,8341,271,3,only,0,0,_,only,False,13
271,8342,271,3,gon,0,0,_,gon,False,14
271,8343,271,3,na,0,0,_,na,False,15
272,8344,272,0,And,0,0,_,and,False,-15
272,8345,272,0,everyone,0,0,_,everyone,False,-14
272,8346,272,0,around,0,0,Locative_relation,around,False,-13
272,8347,272,0,you,0,0,_,you,False,-12
272,8348,272,0,seems,0,0,Give_impression,seem,False,-11
272,8349,272,0,so,0,0,Degree,so,False,-10
272,8350,272,0,mean,0,0,Social_interaction_evaluation,mean,False,-9
272,8351,272,0,and,0,0,_,and,False,-8
272,8352,272,0,ugly,0,0,Aesthetics,ugly,False,-7
272,8353,272,0,.,0,0,_,.,False,-6
272,8354,272,1,There,0,0,Existence,there,False,-5
